date,symbol,trade_shares,trade_dollars,abs_pct_adv,cap_shares,cap_pct_adv,days_to_earnings,residual_shares_after,residual_dollars_after,trial
2026-07-07,S0_HK_financials,22798.130999610436,1778254.217969614,0.018998442499675364,120000.0,0.1,5.0,36908.95030897757,2878898.12410025,profile_low
2026-07-07,S1_JP_it,-25430.84318472563,-1373265.5319751839,0.016953895456483754,150000.0,0.1,5.0,-62965.17887092008,-3400119.659029684,profile_low
2026-07-07,S2_US_healthcare,15180.329543243759,1700196.908843301,0.016867032825826397,90000.0,0.1,5.0,33282.40836168236,3727629.7365084244,profile_low
2026-07-07,S3_HK_it,-17638.20758843866,-1164121.7008369516,0.016034734171307873,110000.0,0.1,5.0,-43614.610756267604,-2878564.309913662,profile_low
2026-07-08,U0_HK_financials,119999.99959399017,9359999.968331233,0.09999999966165847,120000.0,0.1,4.0,330846.52999563573,25806029.339659587,profile_low
2026-07-08,U1_JP_it,-150000.0001957677,-8100000.010571456,0.1000000001305118,150000.0,0.1,4.0,-468343.3488648846,-25290540.838703766,profile_low
2026-07-08,U2_US_healthcare,90000.00032661673,10080000.036581075,0.10000000036290749,90000.0,0.1,4.0,289223.1287921707,32392990.424723122,profile_low
2026-07-08,U3_HK_it,-110000.00075662922,-7260000.049937529,0.10000000068784475,110000.0,0.1,4.0,-367095.63813802565,-24228312.117109694,profile_low
2026-07-08,M0_HK_financials,-79848.80406072078,-6228206.716736221,0.06654067005060064,120000.0,0.1,4.0,-59665.42615415313,-4653903.2400239445,profile_low
2026-07-08,M1_JP_it,96709.28139623025,5222301.195396434,0.0644728542641535,150000.0,0.1,4.0,81916.49297712056,4423490.620764511,profile_low
2026-07-08,M2_US_healthcare,-57977.373114611204,-6493465.788836455,0.06441930346067912,90000.0,0.1,4.0,-71395.76305777987,-7996325.462471345,profile_low
2026-07-08,M3_HK_it,69921.00441257322,4614786.291229833,0.06356454946597566,110000.0,0.1,4.0,90580.39424477756,5978306.020155319,profile_low
2026-07-08,S0_HK_financials,22189.362317597126,1730770.2607725759,0.018491135264664272,120000.0,0.1,4.0,14719.587991380438,1148127.863327674,profile_low
2026-07-08,S1_JP_it,-27559.300249376734,-1488202.2134663437,0.018372866832917823,150000.0,0.1,4.0,-35405.87862154335,-1911917.445563341,profile_low
2026-07-08,S2_US_healthcare,15640.922518958816,1751783.3221233874,0.01737880279884313,90000.0,0.1,4.0,17641.485842723545,1975846.414385037,profile_low
2026-07-08,S3_HK_it,-18500.46883699473,-1221030.943241652,0.016818608033631572,110000.0,0.1,4.0,-25114.14191927288,-1657533.36667201,profile_low
2026-07-09,U0_HK_financials,119999.9993577909,9359999.94990769,0.09999999946482575,120000.0,0.1,3.0,210846.53063784481,16446029.389751896,profile_low
2026-07-09,U1_JP_it,-150000.0007883436,-8100000.042570555,0.1000000005255624,150000.0,0.1,3.0,-318343.348076541,-17190540.796133213,profile_low
2026-07-09,U2_US_healthcare,90000.00029476004,10080000.033013124,0.10000000032751116,90000.0,0.1,3.0,199223.12849741068,22312990.39171,profile_low
2026-07-09,U3_HK_it,-110000.00140263545,-7260000.09257394,0.10000000127512314,110000.0,0.1,3.0,-257095.63673539017,-16968312.024535753,profile_low
2026-07-09,M0_HK_financials,-55691.22183638216,-4343915.303237809,0.046409351530318464,120000.0,0.1,3.0,-3974.2043177710148,-309987.93678613915,profile_low
2026-07-09,M1_JP_it,69082.90051631573,3730476.627881049,0.04605526701087715,150000.0,0.1,3.0,12833.592460804852,693013.992883462,profile_low
2026-07-09,M2_US_healthcare,-47330.07331095095,-5300968.210826507,0.05258897034550106,90000.0,0.1,3.0,-24065.689746828924,-2695357.2516448395,profile_low
2026-07-09,M3_HK_it,58023.63513696407,3829559.9190396285,0.05274875921542188,110000.0,0.1,3.0,32556.759107813472,2148746.101115689,profile_low
2026-07-09,S0_HK_financials,14719.588006175558,1148127.8644816936,0.012266323338479632,120000.0,0.1,3.0,-1.4795121387578547e-05,-0.0011540194682311267,profile_low
2026-07-09,S1_JP_it,-24404.406115515587,-1317837.9302378418,0.01626960407701039,150000.0,0.1,3.0,-11001.472506027756,-594079.5153254988,profile_low
2026-07-09,S2_US_healthcare,13028.979277142773,1459245.6790399905,0.014476643641269748,90000.0,0.1,3.0,4612.50656558077,516600.73534504627,profile_low
2026-07-09,S3_HK_it,-16414.878558618602,-1083381.9848688277,0.014922616871471457,110000.0,0.1,3.0,-8699.26336065428,-574151.3818031825,profile_low
2026-07-10,U0_HK_financials,119999.9991895998,9359999.936788784,0.0999999993246665,120000.0,0.1,2.0,90846.53144824505,7086029.452963114,profile_low
2026-07-10,U1_JP_it,-150000.0012611949,-8100000.068104525,0.1000000008407966,150000.0,0.1,2.0,-168343.34681534604,-9090540.728028687,profile_low
2026-07-10,U2_US_healthcare,90000.00027968294,10080000.031324489,0.10000000031075881,90000.0,0.1,2.0,109223.12821772776,12232990.36038551,profile_low
2026-07-10,U3_HK_it,-110000.00188578211,-7260000.124461619,0.10000000171434738,110000.0,0.1,2.0,-147095.63484960806,-9708311.900074132,profile_low
2026-07-10,M0_HK_financials,-3974.2043085795444,-309987.9360692045,0.0033118369238162872,120000.0,0.1,2.0,-9.191455319523811e-06,-0.0007169335149228573,profile_low
2026-07-10,M1_JP_it,12833.592493225367,693013.9946341699,0.008555728328816911,150000.0,0.1,2.0,-3.2420502975583076e-05,-0.0017507071606814861,profile_low
2026-07-10,M2_US_healthcare,-24065.689746822354,-2695357.251644104,0.02673965527424706,90000.0,0.1,2.0,-6.577465683221817e-09,-7.366761565208435e-07,profile_low
2026-07-10,M3_HK_it,32556.759132275405,2148746.102730177,0.029597053756614006,110000.0,0.1,2.0,-2.4461944121867418e-05,-0.0016144883120432496,profile_low
2026-07-10,S0_HK_financials,-4.497296006056197e-06,-0.00035078908847238334,3.747746671713497e-12,120000.0,0.1,2.0,-1.0297822882421315e-05,-0.0008032301848288625,profile_low
2026-07-10,S1_JP_it,-11001.472474077254,-594079.5136001718,0.00733431498271817,150000.0,0.1,2.0,-3.1950505217537284e-05,-0.0017253272817470133,profile_low
2026-07-10,S2_US_healthcare,4612.506565586913,516600.7353457343,0.00512500729509657,90000.0,0.1,2.0,-6.1409082263708115e-09,-6.877817213535309e-07,profile_low
2026-07-10,S3_HK_it,-8699.26333627716,-574151.3801942925,0.007908421214797418,110000.0,0.1,2.0,-2.4377121008001268e-05,-0.0016088899865280837,profile_low
2026-07-13,U0_HK_financials,90846.53145342498,7086029.4533671485,0.07570544287785415,120000.0,0.1,1.0,-5.1798997446894646e-06,-0.00040403218008577824,profile_low
2026-07-13,U1_JP_it,-134266.2850531595,-7250379.392870612,0.08951085670210633,150000.0,0.1,1.0,-34077.061762186466,-1840161.3351580692,profile_low
2026-07-13,U2_US_healthcare,79343.41696442553,8886462.70001566,0.08815935218269504,90000.0,0.1,1.0,29879.71125330229,3346527.6603698563,profile_low
2026-07-13,U3_HK_it,-97113.78486756777,-6409509.801259473,0.08828525897051615,110000.0,0.1,1.0,-49981.84998204035,-3298802.0988146635,profile_low
2026-07-13,M0_HK_financials,-4.520429934437066e-06,-0.00035259353488609115,3.767024945364222e-12,120000.0,0.1,1.0,-4.6710483729839325e-06,-0.00036434177309274673,profile_low
2026-07-13,M1_JP_it,-1.5636456516353058e-05,-0.0008443686518830652,1.0424304344235371e-11,150000.0,0.1,1.0,-1.67840626090765e-05,-0.000906339380890131,profile_low
2026-07-13,M2_US_healthcare,-1.1729720909521325e-08,-1.3137287418663885e-06,1.3033023232801473e-14,90000.0,0.1,1.0,5.180481821298599e-09,5.802139639854431e-07,profile_low
2026-07-13,M3_HK_it,-1.1809007282202297e-05,-0.0007793944806253516,1.0735461165638452e-11,110000.0,0.1,1.0,-1.2652948498725891e-05,-0.0008350946009159088,profile_low
2026-07-13,S0_HK_financials,-5.073458244201323e-06,-0.0003957297430477032,4.227881870167769e-12,120000.0,0.1,1.0,-5.224370397627354e-06,-0.0004075008910149336,profile_low
2026-07-13,S1_JP_it,-1.540177971141209e-05,-0.0008316961044162529,1.0267853140941394e-11,150000.0,0.1,1.0,-1.654872903600335e-05,-0.000893631367944181,profile_low
2026-07-13,S2_US_healthcare,-1.149854341878408e-08,-1.287836862903817e-06,1.2776159354204533e-14,90000.0,0.1,1.0,5.3551048040390015e-09,5.997717380523682e-07,profile_low
2026-07-13,S3_HK_it,-1.1766627252973819e-05,-0.000776597398696272,1.0696933866339835e-11,110000.0,0.1,1.0,-1.2610500562004745e-05,-0.0008322930370923132,profile_low
2026-07-14,U0_HK_financials,-5.174554221381708e-06,-0.00040361522926777324,4.31212851781809e-12,120000.0,0.1,0.0,-5.3551048040390015e-09,-4.176981747150421e-07,profile_low
2026-07-14,U1_JP_it,-34077.06176217183,-1840161.3351572787,0.02271804117478122,150000.0,0.1,0.0,-1.4668330550193787e-08,-7.920898497104645e-07,profile_low
2026-07-14,U2_US_healthcare,29879.71125330164,3346527.6603697836,0.03319967917033516,90000.0,0.1,0.0,6.984919309616089e-10,7.82310962677002e-08,profile_low
2026-07-14,U3_HK_it,-49981.84998202672,-3298802.0988137634,0.04543804543820611,110000.0,0.1,0.0,-1.3620592653751373e-08,-8.989591151475906e-07,profile_low
2026-07-14,M0_HK_financials,-4.665977978514921e-06,-0.0003639462823241638,3.888314982095767e-12,120000.0,0.1,0.0,-5.122274160385132e-09,-3.995373845100403e-07,profile_low
2026-07-14,M1_JP_it,-1.6766454452629098e-05,-0.0009053885404419713,1.1177636301752732e-11,150000.0,0.1,0.0,-1.7578713595867157e-08,-9.492505341768265e-07,profile_low
2026-07-14,M2_US_healthcare,5.070849674925634e-09,5.67935163591671e-07,5.634277416584038e-15,90000.0,0.1,0.0,1.1641532182693481e-10,1.30385160446167e-08,profile_low
2026-07-14,M3_HK_it,-1.2640164140189805e-05,-0.0008342508332525271,1.1491058309263459e-11,110000.0,0.1,0.0,-1.280568540096283e-08,-8.451752364635468e-07,profile_low
2026-07-14,S0_HK_financials,-5.219021390297056e-06,-0.0004070836684431704,4.3491844919142134e-12,120000.0,0.1,0.0,-5.3551048040390015e-09,-4.176981747150421e-07,profile_low
2026-07-14,S1_JP_it,-1.653158314098083e-05,-0.0008927054896129649,1.1021055427320554e-11,150000.0,0.1,0.0,-1.714215613901615e-08,-9.256764315068722e-07,profile_low
2026-07-14,S2_US_healthcare,5.366831271468464e-09,6.01085102404468e-07,5.963145857187182e-15,90000.0,0.1,0.0,-1.4551915228366852e-11,-1.6298145055770874e-09,profile_low
2026-07-14,S3_HK_it,-1.2597431504588063e-05,-0.0008314304793028121,1.145221045871642e-11,110000.0,0.1,0.0,-1.3067619875073433e-08,-8.624629117548466e-07,profile_low
2026-07-01,U0_HK_financials,120000.00109138092,9360000.085127711,0.1000000009094841,120000.0,0.1,9.0,899999.9989086192,70199999.91487229,cvar_profile_high
2026-07-01,U1_JP_it,-150000.00010528226,-8100000.005685242,0.10000000007018818,150000.0,0.1,9.0,-1124999.999894718,-60749999.99431477,cvar_profile_high
2026-07-01,U2_US_healthcare,90000.00030115785,10080000.03372968,0.10000000033461984,90000.0,0.1,9.0,674999.9996988423,75599999.96627034,cvar_profile_high
2026-07-01,U3_HK_it,-55000.00257376988,-3630000.169868812,0.0500000023397908,110000.0,0.1,9.0,-879999.9974262302,-58079999.830131195,cvar_profile_high
2026-07-01,M0_HK_financials,1.9348907654568477e-05,0.0015092147970563413,1.6124089712140398e-11,120000.0,0.1,9.0,-540000.0000193489,-42120000.00150922,cvar_profile_high
2026-07-01,M1_JP_it,-4.118424614228604e-05,-0.0022239492916834463,2.745616409485736e-11,150000.0,0.1,9.0,675000.0000411842,36450000.002223946,cvar_profile_high
2026-07-01,M2_US_healthcare,7.282420554057441e-06,0.0008156311020544334,8.091578393397156e-12,90000.0,0.1,9.0,-405000.0000072824,-45360000.00081563,cvar_profile_high
2026-07-01,M3_HK_it,47075.87273967219,3107007.6008183644,0.04279624794515653,110000.0,0.1,9.0,447924.1272603278,29562992.399181634,cvar_profile_high
2026-07-01,S0_HK_financials,3.135556459997745e-05,0.002445734038798241,2.6129637166647873e-11,120000.0,0.1,9.0,119999.99996864444,9359999.997554267,cvar_profile_high
2026-07-01,S1_JP_it,-3.9299663005062755e-05,-0.0021221818022733887,2.6199775336708502e-11,150000.0,0.1,9.0,-149999.99996070034,-8099999.9978778185,cvar_profile_high
2026-07-01,S2_US_healthcare,4.192394090015977e-05,0.004695481380817894,4.658215655573308e-11,90000.0,0.1,9.0,89999.99995807606,10079999.99530452,cvar_profile_high
2026-07-01,S3_HK_it,2.293974515916729e-05,0.001514023180505041,2.0854313781061173e-11,110000.0,0.1,9.0,-110000.00002293974,-7260000.001514023,cvar_profile_high
2026-07-02,U0_HK_financials,120000.00064091633,9360000.049991474,0.10000000053409694,120000.0,0.1,8.0,779999.9982677029,60839999.86488082,cvar_profile_high
2026-07-02,U1_JP_it,-149999.9995826331,-8099999.977462188,0.09999999972175541,150000.0,0.1,8.0,-975000.0003120848,-52650000.01685258,cvar_profile_high
2026-07-02,U2_US_healthcare,4655.6017433479565,521427.3952549711,0.0051728908259421735,90000.0,0.1,8.0,670344.3979554944,75078572.57101537,cvar_profile_high
2026-07-02,U3_HK_it,-109999.9993162715,-7259999.954873919,0.09999999937842863,110000.0,0.1,8.0,-769999.9981099587,-50819999.875257276,cvar_profile_high
2026-07-02,M0_HK_financials,-7.161055182530143e-06,-0.0005585623042373511,5.967545985441786e-12,120000.0,0.1,8.0,-540000.0000121879,-42120000.00095066,cvar_profile_high
2026-07-02,M1_JP_it,-3.2033528757087226e-06,-0.000172981055288271,2.135568583805815e-12,150000.0,0.1,8.0,675000.0000443876,36450000.002396934,cvar_profile_high
2026-07-02,M2_US_healthcare,-20006.36351982177,-2240712.714220038,0.02222929279980197,90000.0,0.1,8.0,-384993.63648746064,-43119287.28659559,cvar_profile_high
2026-07-02,M3_HK_it,110000.00015479168,7260000.010216251,0.1000000001407197,110000.0,0.1,8.0,337924.1271055362,22302992.388965387,cvar_profile_high
2026-07-02,S0_HK_financials,2.6638654758678534e-05,0.0020778150711769257,2.2198878965565444e-11,120000.0,0.1,8.0,119999.99994200579,9359999.99547645,cvar_profile_high
2026-07-02,S1_JP_it,-2.4095323438771665e-05,-0.00130114746569367,1.606354895918111e-11,150000.0,0.1,8.0,-149999.99993660502,-8099999.996576671,cvar_profile_high
2026-07-02,S2_US_healthcare,2.1908771580897702e-05,0.0024537824170605426,2.434307953433078e-11,90000.0,0.1,8.0,89999.99993616728,10079999.992850736,cvar_profile_high
2026-07-02,S3_HK_it,4.605691437729167e-05,0.00303975634890125,4.186992216117425e-11,110000.0,0.1,8.0,-110000.00006899665,-7260000.004553779,cvar_profile_high
2026-07-03,U0_HK_financials,120000.00100063668,9360000.078049662,0.1000000008338639,120000.0,0.1,7.0,659999.9972670663,51479999.78683117,cvar_profile_high
